dataset,source,source_url,fiscal_year,cal_year,month,city,area,category,metric,value,unit,note
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,0,,2,館山市,,アナグマ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,0,,3,館山市,,アナグマ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,0,,4,館山市,,ノウサギ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,0,,5,館山市,,ノウサギ,捕獲頭数,2,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,0,,6,館山市,,ノウサギ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,0,,7,館山市,,ノウサギ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,0,,8,館山市,,ノウサギ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,0,,9,館山市,,ノウサギ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,0,,10,館山市,,ノウサギ,捕獲頭数,2,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,0,,11,館山市,,ノウサギ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,0,,12,館山市,,ノウサギ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,0,,1,館山市,,ノウサギ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,0,,2,館山市,,ノウサギ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,0,,3,館山市,,ノウサギ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,4,館山市,,イノシシ,捕獲頭数,84,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,5,館山市,,イノシシ,捕獲頭数,62,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,6,館山市,,イノシシ,捕獲頭数,44,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,7,館山市,,イノシシ,捕獲頭数,63,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,8,館山市,,イノシシ,捕獲頭数,162,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,9,館山市,,イノシシ,捕獲頭数,50,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,10,館山市,,イノシシ,捕獲頭数,41,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,11,館山市,,イノシシ,捕獲頭数,63,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,12,館山市,,イノシシ,捕獲頭数,92,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,1,館山市,,イノシシ,捕獲頭数,86,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,2,館山市,,イノシシ,捕獲頭数,80,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,3,館山市,,イノシシ,捕獲頭数,72,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,4,館山市,,イノシシ幼獣,捕獲頭数,7,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,5,館山市,,イノシシ幼獣,捕獲頭数,6,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,6,館山市,,イノシシ幼獣,捕獲頭数,2,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,7,館山市,,イノシシ幼獣,捕獲頭数,15,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,8,館山市,,イノシシ幼獣,捕獲頭数,67,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,9,館山市,,イノシシ幼獣,捕獲頭数,9,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,10,館山市,,イノシシ幼獣,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,11,館山市,,イノシシ幼獣,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,12,館山市,,イノシシ幼獣,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,1,館山市,,イノシシ幼獣,捕獲頭数,3,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,2,館山市,,イノシシ幼獣,捕獲頭数,5,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,3,館山市,,イノシシ幼獣,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,4,館山市,,シカ,捕獲頭数,4,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,5,館山市,,シカ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,6,館山市,,シカ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,7,館山市,,シカ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,8,館山市,,シカ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,9,館山市,,シカ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,10,館山市,,シカ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,11,館山市,,シカ,捕獲頭数,2,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,12,館山市,,シカ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,1,館山市,,シカ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,2,館山市,,シカ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,3,館山市,,シカ,捕獲頭数,4,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,4,館山市,,キョン,捕獲頭数,4,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,5,館山市,,キョン,捕獲頭数,6,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,6,館山市,,キョン,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,7,館山市,,キョン,捕獲頭数,4,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,8,館山市,,キョン,捕獲頭数,5,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,9,館山市,,キョン,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,10,館山市,,キョン,捕獲頭数,4,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,11,館山市,,キョン,捕獲頭数,5,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,12,館山市,,キョン,捕獲頭数,7,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,1,館山市,,キョン,捕獲頭数,8,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,2,館山市,,キョン,捕獲頭数,2,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,3,館山市,,キョン,捕獲頭数,4,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,4,館山市,,サル,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,5,館山市,,サル,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,6,館山市,,サル,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,7,館山市,,サル,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,8,館山市,,サル,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,9,館山市,,サル,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,10,館山市,,サル,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,11,館山市,,サル,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,12,館山市,,サル,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,1,館山市,,サル,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,2,館山市,,サル,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,3,館山市,,サル,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,4,館山市,,アライグマ,捕獲頭数,2,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,5,館山市,,アライグマ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,6,館山市,,アライグマ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,7,館山市,,アライグマ,捕獲頭数,2,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,8,館山市,,アライグマ,捕獲頭数,6,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,9,館山市,,アライグマ,捕獲頭数,2,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,10,館山市,,アライグマ,捕獲頭数,2,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,11,館山市,,アライグマ,捕獲頭数,12,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,12,館山市,,アライグマ,捕獲頭数,9,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,1,館山市,,アライグマ,捕獲頭数,3,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,2,館山市,,アライグマ,捕獲頭数,2,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,3,館山市,,アライグマ,捕獲頭数,8,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,4,館山市,,ハクビシン,捕獲頭数,10,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,5,館山市,,ハクビシン,捕獲頭数,8,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,6,館山市,,ハクビシン,捕獲頭数,4,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,7,館山市,,ハクビシン,捕獲頭数,11,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,8,館山市,,ハクビシン,捕獲頭数,5,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,9,館山市,,ハクビシン,捕獲頭数,2,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,10,館山市,,ハクビシン,捕獲頭数,4,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,11,館山市,,ハクビシン,捕獲頭数,6,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,12,館山市,,ハクビシン,捕獲頭数,5,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,1,館山市,,ハクビシン,捕獲頭数,4,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,2,館山市,,ハクビシン,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,3,館山市,,ハクビシン,捕獲頭数,3,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,4,館山市,,タヌキ,捕獲頭数,19,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,5,館山市,,タヌキ,捕獲頭数,18,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,6,館山市,,タヌキ,捕獲頭数,8,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,7,館山市,,タヌキ,捕獲頭数,15,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,8,館山市,,タヌキ,捕獲頭数,22,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,9,館山市,,タヌキ,捕獲頭数,18,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,10,館山市,,タヌキ,捕獲頭数,24,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,11,館山市,,タヌキ,捕獲頭数,33,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,12,館山市,,タヌキ,捕獲頭数,24,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,1,館山市,,タヌキ,捕獲頭数,37,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,2,館山市,,タヌキ,捕獲頭数,17,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,3,館山市,,タヌキ,捕獲頭数,40,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,4,館山市,,アナグマ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,5,館山市,,アナグマ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,6,館山市,,アナグマ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,7,館山市,,アナグマ,捕獲頭数,4,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,8,館山市,,アナグマ,捕獲頭数,10,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,9,館山市,,アナグマ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,10,館山市,,アナグマ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,11,館山市,,アナグマ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,12,館山市,,アナグマ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,1,館山市,,アナグマ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,2,館山市,,アナグマ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,3,館山市,,アナグマ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,4,館山市,,ノウサギ,捕獲頭数,2,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,5,館山市,,ノウサギ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,6,館山市,,ノウサギ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,7,館山市,,ノウサギ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,8,館山市,,ノウサギ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,9,館山市,,ノウサギ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,10,館山市,,ノウサギ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,11,館山市,,ノウサギ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,12,館山市,,ノウサギ,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,1,館山市,,ノウサギ,捕獲頭数,2,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,2,館山市,,ノウサギ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,1,,3,館山市,,ノウサギ,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,4,館山市,,イノシシ,捕獲頭数,70,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,5,館山市,,イノシシ,捕獲頭数,116,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,6,館山市,,イノシシ,捕獲頭数,118,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,7,館山市,,イノシシ,捕獲頭数,202,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,8,館山市,,イノシシ,捕獲頭数,296,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,9,館山市,,イノシシ,捕獲頭数,309,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,10,館山市,,イノシシ,捕獲頭数,443,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,11,館山市,,イノシシ,捕獲頭数,310,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,12,館山市,,イノシシ,捕獲頭数,220,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,1,館山市,,イノシシ,捕獲頭数,108,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,2,館山市,,イノシシ,捕獲頭数,104,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,3,館山市,,イノシシ,捕獲頭数,61,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,4,館山市,,イノシシ幼獣,捕獲頭数,2,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,5,館山市,,イノシシ幼獣,捕獲頭数,19,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,6,館山市,,イノシシ幼獣,捕獲頭数,32,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,7,館山市,,イノシシ幼獣,捕獲頭数,93,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,8,館山市,,イノシシ幼獣,捕獲頭数,102,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,9,館山市,,イノシシ幼獣,捕獲頭数,23,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,10,館山市,,イノシシ幼獣,捕獲頭数,12,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,11,館山市,,イノシシ幼獣,捕獲頭数,4,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,12,館山市,,イノシシ幼獣,捕獲頭数,1,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,1,館山市,,イノシシ幼獣,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,2,館山市,,イノシシ幼獣,捕獲頭数,0,頭,
tateyama_capture_species,館山市 市内捕獲状況（H27–R7）,https://www.city.tateyama.chiba.jp/files/300368997.pdf,2,,3,館山市,,イノシシ幼獣,捕獲頭数,0,頭,
